URL,GroundTruth,Prediction,Probability,FinalScore,Verdict,Latency_ms
http://announce-4944438311.istorija20veka.rs/profile.html?countUser=d806ad21ef2a09edb77f21624cafe6f1,1,1,1.0,100.0,BLOCK,5.197599995881319
https://help-ledgerdocs-support.teachable.com/p/home,1,1,1.0,100.0,BLOCK,5.385599994042423
https://walletconnect.org,0,0,0.007115115547991872,0.7115115547991873,ALLOW,1.7380999997840263
http://4003659.com,1,0,0.04650973124548837,4.6509731245488375,ALLOW,5.146199997398071
https://mmay.nelreports.net,0,0,0.005494004136629618,0.5494004136629618,ALLOW,4.299000000173692
https://dicionariodenomesproprios.com.br,0,0,0.06869328493647912,6.869328493647912,ALLOW,12.356600003840867
https://outrch.com,0,0,0.0,0.0,ALLOW,2.7171999972779304
http://aegishealthsolutions.com/LDOEZF/DE,1,1,1.0,100.0,BLOCK,6.922699998540338
http://alsultanah.com/login.jsp.htm?tracelog=notificationtips2016310u0026amp,1,1,1.0,100.0,BLOCK,4.172000000835396
https://beste-de-casinos.com,0,0,0.006991798437443471,0.699179843744347,ALLOW,5.7410000008530915
http://activityreportspageabuse.co.vu,1,0,0.005747941124019808,0.5747941124019808,ALLOW,1.5723000033176504
https://iigbclf.1dorelax.surf/kiss-m0dem-defndr-myrai-sdf934/kwtor.dll,1,1,1.0,100.0,BLOCK,5.0426999951014295
http://0ed3c79.wcomhost.com/banking-postbank/login/?ac6c2313-parteipiraten-ottobrunn_de=,1,1,1.0,100.0,BLOCK,3.327000005810987
https://moov.com.ar,0,0,0.0001498800959232614,0.014988009592326141,ALLOW,2.3034000041661784
https://webmasterworld.com,0,0,0.002109717922574961,0.2109717922574961,ALLOW,5.554600000323262
https://south-plus.net,0,0,0.0014121403913795784,0.14121403913795783,ALLOW,4.025999995064922
http://a6m2gf6w3b3o.munty.co/?=redacted@redacted.invalid,1,1,1.0,100.0,BLOCK,2.618499995151069
https://safe-badge-welcome-page-00008guide.pages.dev/privacy-centers,1,1,1.0,100.0,BLOCK,2.6594999944791198
http://animated-pegasus-0803c8.netlify.app,1,0,0.006991798437443471,0.699179843744347,ALLOW,9.509300005447585
http://amazon-clone-95e6.vercel.app,1,0,0.0004992025613777094,0.049920256137770944,ALLOW,3.2437999980174936
https://www.playstation.com,0,0,0.000798560934529347,0.0798560934529347,ALLOW,6.351000003633089
http://amanda-johnson.com/asf/302faac783a26c41e0bac1b7b25766cd/view/surf2.php,1,1,1.0,100.0,BLOCK,5.271299996820744
http://18bd60a9.00agt8.shop/amagc,1,1,1.0,100.0,BLOCK,3.059000002394896
http://896e365.com,1,0,0.006991798437443471,0.699179843744347,ALLOW,9.185400005662814
https://defproc.gov.in,0,0,0.0016998431542651668,0.16998431542651668,ALLOW,3.348600002937019
http://365k33.cc,1,0,0.0004992025613777094,0.049920256137770944,ALLOW,2.8535999954328872
https://cosmic-southindia-ns-f06771e3cf8f.trafficmanager.net,0,0,0.02276166921475846,2.2761669214758458,ALLOW,5.272100002912339
https://l2.shared.global.fastly.net,0,0,0.0017564535250090723,0.17564535250090724,ALLOW,3.221200000552926
https://eng-trezor-help.teachable.com/p/home,1,1,1.0,100.0,BLOCK,5.235900003754068
http://8vn96ro.jb1svvg.cn/instagram-me,1,1,1.0,100.0,BLOCK,3.1810000000405125
http://12sc00tiac.c1.biz,1,0,0.0020035269912804937,0.20035269912804937,ALLOW,1.502999999502208
https://movember.com,0,0,0.0003480568696053858,0.03480568696053858,ALLOW,3.46920000447426
http://20200701104040.barsit.cloudns.cl/byolk,1,1,1.0,100.0,BLOCK,3.0995999986771494
https://a1914.dscapi9.akamai.net,0,0,0.0059633014228262955,0.5963301422826296,ALLOW,3.1682999979238957
http://accounts.autoscout24.com.omegaanimaltest.com,1,0,0.03069083694083694,3.069083694083694,ALLOW,6.074299999454524
http://5n4uadluua016.yipf2a.cn,1,0,0.0008435156950072031,0.08435156950072031,ALLOW,2.824200004397426
https://sportsbet.io,0,0,0.0020929302273245153,0.20929302273245154,ALLOW,4.201499999908265
https://istruzione.it,0,0,0.0034040872153701294,0.34040872153701296,ALLOW,4.165199999988545
https://p191-caldav.icloud.com,0,0,0.0017564535250090723,0.17564535250090724,ALLOW,2.67129999701865
http://akilahcadet.net/msg/M,1,1,1.0,100.0,BLOCK,4.6461000019917265
http://0552af2.wcomhost.com/escaixa/Espace/home/Espera2.html,1,1,1.0,100.0,BLOCK,3.427600000577513
http://americanbars.com/css/SSC,1,1,1.0,100.0,BLOCK,3.9460000043618493
https://oomaal.in,0,0,0.0001822489520685256,0.018224895206852557,ALLOW,3.9861000041128136
https://tjkcsj.com,0,0,0.0001498800959232614,0.014988009592326141,ALLOW,2.77279999863822
https://commerce.adobe.io,0,0,0.000332129047991787,0.0332129047991787,ALLOW,3.183699998771772
http://ab36.qokdn.my.id,1,0,0.0004542478008998533,0.04542478008998533,ALLOW,2.4704999959794804
http://825-tamere.com/directing/www.atbonline.com/ATB/complete.html,1,1,1.0,100.0,BLOCK,3.4124000012525357
http://achatp.site.tb-hosting.com,1,0,0.003735006698791923,0.37350066987919234,ALLOW,4.120500001590699
https://engime.org,0,0,0.0001498800959232614,0.014988009592326141,ALLOW,3.1117999969865195
http://22224.shop,1,0,0.02230743262078826,2.230743262078826,ALLOW,2.1502000017790124
https://dynatrace.psg.bradesco.com.br,0,0,0.0024406374059967547,0.24406374059967548,ALLOW,3.8830999983474612
https://ksiegarniainternetowa.co.uk,0,0,0.01920898523488053,1.920898523488053,ALLOW,7.141000001865905
http://amazon.swanbleck.com/login.php?cmd=login_submit&id=86873f52d2345a557de4733aee1317a986873f52d2345a557de4733aee1317a9&session=86873f52d2345a557de4733aee1317a986873f52d2345a557de4733aee1317a9,1,1,1.0,100.0,BLOCK,3.3800000019255094
https://customerthink.com,0,0,0.0024406374059967547,0.24406374059967548,ALLOW,4.499499998928513
http://action.com-tag-account.0rgkdwx0er-yjr3ow2zz41m.p.runcloud.link,1,0,0.06186322987988716,6.186322987988716,ALLOW,3.5904000033042394
http://gov.poirtycbn.icu/uk,1,1,1.0,100.0,BLOCK,4.225299999234267
https://gwmcloud.com,0,0,0.0003480568696053858,0.03480568696053858,ALLOW,6.0611000008066185
http://alaskanow.pro/login,1,1,1.0,100.0,BLOCK,3.9561999947181903
https://events-gke-canary.inner-active.mobi,0,0,0.009875161528376836,0.9875161528376836,ALLOW,5.155300001206342
https://healthsherpa.com,0,0,0.001196780092573092,0.11967800925730919,ALLOW,1.6382000030716881
https://larpers.eu/api/s/c66ae1c001c64d8a93574503077403cf/pdf,1,1,1.0,100.0,BLOCK,3.4108999971067533
https://edge1.certona.net,0,0,0.005444257287004481,0.5444257287004481,ALLOW,3.114400002232287
https://scrippsnews.com,0,0,0.000798560934529347,0.0798560934529347,ALLOW,4.247000004397705
https://use.ai,0,0,0.0003480568696053858,0.03480568696053858,ALLOW,1.9350000002305023
http://amazly.co/js/js/agri/ad806fea02ddba8/region.php?particulier,1,1,1.0,100.0,BLOCK,2.805900003295392
http://acotton.com.br/GodWill/office-3D8,1,1,1.0,100.0,BLOCK,4.052100004628301
https://p115-contacts.icloud.com,0,0,0.0008435156950072031,0.08435156950072031,ALLOW,3.0350000015459955
https://event.telemetry.vaultdcr.com,0,0,0.0021369535689814275,0.21369535689814276,ALLOW,8.868199998687487
https://edgedatg.com,0,0,0.0004542478008998533,0.04542478008998533,ALLOW,1.181799998448696
http://aktifkan-dana-paylater.formcell.biz.id,1,0,0.009875161528376836,0.9875161528376836,ALLOW,3.5817999960272573
https://widget-api.stylitics.com,0,0,0.002109717922574961,0.2109717922574961,ALLOW,3.822400001809001
http://365degree.media/chase/chasein1/login.php?cmd=login_submit&id=3e685404c90c53a32c7585e3b4bb416d3e685404c90c53a32c7585e3b4bb416d&session=3e685404c90c53a32c7585e3b4bb416d3e685404c90c53a32c7585e3b4bb416d,1,1,1.0,100.0,BLOCK,4.039200000988785
http://1stchoiceblinds.com/USAA,1,1,1.0,100.0,BLOCK,5.647600002703257
http://abovosolutions.eu/access/verification/47D65N862CM6C1B813A0/invalid.php,1,1,1.0,100.0,BLOCK,4.407499996887054
http://agricol181.temp.swtest.ru/service/C-A/50a9135f4aae316/region.php?particulier,1,1,1.0,100.0,BLOCK,3.495099997962825
https://tickets.fifa.com,0,0,0.0003480568696053858,0.03480568696053858,ALLOW,2.0832000009249896
http://accesso-intesa-sanpaolo-sicurezza-conto.hospitals-malaysia.org/account/card.php,1,1,1.0,100.0,BLOCK,6.395200005499646
http://accesskings.net/year/DOMC/amltLmR1Zm9lQG5ld3Bvd2Vyd3cuY29t,1,1,1.0,100.0,BLOCK,4.536200001894031
https://assets.hyatt.com,0,0,0.0014121403913795784,0.14121403913795783,ALLOW,2.6877999989665113
https://img06.en25.com,0,0,0.00043831997928625447,0.043831997928625445,ALLOW,2.3915999991004355
http://53.com.kosqvery.com/bf698/ufmail.php,1,1,1.0,100.0,BLOCK,3.4947000021929853
https://aruuz.com,0,0,0.0,0.0,ALLOW,2.4942000018199906
https://9.36.97.18.in-addr.arpa,0,0,0.0001498800959232614,0.014988009592326141,ALLOW,1.8230000059702434
https://crimeworld.com,0,0,0.0003930116300832419,0.03930116300832419,ALLOW,10.291699996741954
http://26414b.gdkc9q.cn/instagram-me,1,1,1.0,100.0,BLOCK,2.994499998749234
https://daimler.com,0,0,0.0001498800959232614,0.014988009592326141,ALLOW,3.1761999998707324
https://api.g.threatlocker.com,0,0,0.0033315482396204673,0.3331548239620467,ALLOW,5.122799993841909
https://crackle.com,0,0,0.0001498800959232614,0.014988009592326141,ALLOW,4.133999995246995
http://3xk4jvf41.ukit.me,1,0,0.0003480568696053858,0.03480568696053858,ALLOW,2.1388000022852793
https://64.18.in-addr.arpa,0,0,0.0001498800959232614,0.014988009592326141,ALLOW,1.5106000064406544
http://57cvfbxfhf.blogspot.li,1,0,0.009751844417828434,0.9751844417828435,ALLOW,3.0094999965513125
https://secure.syndetics.com,0,0,0.009875161528376836,0.9875161528376836,ALLOW,4.091500006325077
http://187926570920791150397988225504976991.hanefra7bikiemta.com,1,0,0.09074074074074073,9.074074074074073,ALLOW,5.420300003606826
https://wane.com,0,0,0.00025607102721772885,0.025607102721772884,ALLOW,2.2129999997559935
https://ooyyo.com,0,0,0.0003043677049765919,0.03043677049765919,ALLOW,2.026100002694875
https://sp0ct0-jornal-biz-pruska-zomfi.pages.dev,1,0,0.0038583238093403247,0.3858323809340325,ALLOW,2.6455000042915344
https://w155.akamai.net,0,0,0.0050054088323465695,0.500540883234657,ALLOW,2.8271999981370755
http://angebote-d15b5db6a5f2.com/mycas......,1,1,1.0,100.0,BLOCK,9.179799999401439
https://redis.rds.aliyuncs.com,0,0,0.0004542478008998533,0.04542478008998533,ALLOW,2.7910000062547624
https://paniniamerica.net,0,0,0.0034313228617765964,0.3431322861776596,ALLOW,4.92340000346303
http://almadarauditing.com/postmaster/china/index.php,1,1,1.0,100.0,BLOCK,11.171500002092216
https://sltrib.com,0,0,0.0001498800959232614,0.014988009592326141,ALLOW,2.8194999977131374
https://lp1.ctest.srv.nintendo.net,0,0,0.005163084653207824,0.5163084653207823,ALLOW,3.5869999992428347
http://alfazen.com.tr/Entscheidung-289766933443&cgi3-ViewKontakt-289766933443-007acctpagetype-289766933443=redacted@redacted.invalid,1,1,1.0,100.0,BLOCK,2.9709000009461306
https://mywebspace.zone,0,0,0.0020307626376869603,0.20307626376869603,ALLOW,4.499900001974311
http://0efbd9f.wcomhost.com/de/banking-postbank/login/privatkunden/DE/03cf2dbcfb128b9b456c/clients/pass.php,1,1,1.0,100.0,BLOCK,3.884400000970345
https://efortuna.pl,0,0,0.0004542478008998533,0.04542478008998533,ALLOW,3.3632999984547496
http://1354665511326517.my.id,1,0,0.09074074074074073,9.074074074074073,ALLOW,5.65189999906579
https://248bestmoon.click/files/fm_20260413_130456_litewebcam.ps1,1,1,1.0,100.0,BLOCK,4.691900001489557
https://onecause.com,0,0,0.000332129047991787,0.0332129047991787,ALLOW,3.2155000008060597
https://pull-lls-gravity-t11.douyincdn.com,0,0,0.0017564535250090723,0.17564535250090724,ALLOW,5.328600003849715
https://idxgm.rtactivate.com,0,0,0.0021369535689814275,0.21369535689814276,ALLOW,8.17770000139717
https://dem.shopee.com,0,0,0.0006764421816212807,0.06764421816212807,ALLOW,3.0287000045063905
https://kws2-1.web.telegram.org,0,0,0.0042501468232059554,0.4250146823205955,ALLOW,4.064499997184612
https://bid.sparteo.com,0,0,0.0008435156950072031,0.08435156950072031,ALLOW,3.2046000051195733
https://eggywall.cc,1,0,0.000332129047991787,0.0332129047991787,ALLOW,3.558199998224154
http://adderbrite.pages.dev,1,0,0.0014121403913795784,0.14121403913795783,ALLOW,2.606299996841699
https://khabarvarzeshi.com,0,0,0.0024406374059967547,0.24406374059967548,ALLOW,5.156799998076167
https://estrazionedellotto.it,0,0,0.0036624677230422606,0.3662467723042261,ALLOW,9.635200003685895
http://abeshalinks.com/images/coffee/780124435960781206685369172031169852364079820/rapidly/index.php?pp=2300,1,1,1.0,100.0,BLOCK,4.753499997605104
http://94fd9c66.designqueen.cn/amagc,1,1,1.0,100.0,BLOCK,4.321000000345521
http://68deca008a210a8a5ca112a545f64216bb1e9acea69faa4bfdfcd5856d.pages.dev,1,0,0.024931522236911457,2.493152223691146,ALLOW,2.7224999939789996
https://c28vzpro.bet808.app/?ublib=8062c589-4b7a-4c85-8c87-689b40d563f0,1,1,1.0,100.0,BLOCK,2.7905000024475157
https://map-api-v4-prod.rdc.moveaws.com,0,0,0.002109717922574961,0.2109717922574961,ALLOW,3.280199998698663
https://xserver.jp,0,0,0.000332129047991787,0.0332129047991787,ALLOW,3.0762999958824366
https://ourdvsssvip.com,0,0,0.0020307626376869603,0.20307626376869603,ALLOW,4.375999997137114
https://7m9gr5qr.anodaz.co/?ublib=4388ea9d-77bf-4de1-9c8d-10b910f34e3e,1,1,1.0,100.0,BLOCK,12.776399998983834
http://12640381.566199.renderforestsites.com,1,0,0.06869328493647912,6.869328493647912,ALLOW,7.784000001265667
https://pixelx.de,0,0,0.0003480568696053858,0.03480568696053858,ALLOW,2.2677999950246885
https://upload.threatlocker.com,0,0,0.003735006698791923,0.37350066987919234,ALLOW,5.019800002628472
http://3laynrwponawntasuwoawh18937192-fzna.my.id/vlation.php,1,1,1.0,100.0,BLOCK,17.121800003224052
http://amazon.co.jp.21055b80369f66100d83f62h04f.com,1,0,0.0712475633528265,7.12475633528265,ALLOW,8.875999999872874
https://counterpath.com,0,0,0.0004542478008998533,0.04542478008998533,ALLOW,5.050100000516977
http://2cs.com.br/wp-admin/shopify/verification/790M03N3CC3849E851N1/auth2.php,1,1,1.0,100.0,BLOCK,1.8245000028400682
https://socialearning.org,0,0,0.0004992025613777094,0.049920256137770944,ALLOW,7.43250000232365
https://mumbaipolice.gov.in,0,0,0.0024406374059967547,0.24406374059967548,ALLOW,4.903299995930865
http://300000000879461325896487521.tk/Login_to_Facebook.html,1,1,1.0,100.0,BLOCK,21.120600002177525
http://45231-cb.com,1,0,0.003735006698791923,0.37350066987919234,ALLOW,3.5678999993251637
https://diclofenacinfo.com,0,0,0.004859400816192497,0.48594008161924973,ALLOW,5.911999993259087
http://5fgfgfgfg4g4gh4h4fg4.blogspot.mk,1,0,0.009875161528376836,0.9875161528376836,ALLOW,3.778599995712284
https://realgm.com,0,0,0.0004542478008998533,0.04542478008998533,ALLOW,2.559300002758391
https://dfp-greenid-prod-multi.trafficmanager.net,0,0,0.01563447623230232,1.5634476232302321,ALLOW,5.289100001391489
https://boostservicesgroup.com,0,0,0.009751844417828434,0.9751844417828435,ALLOW,6.523900003230665
https://gadgetsnow.com,0,0,0.001196780092573092,0.11967800925730919,ALLOW,3.9939999987836927
https://add.org,0,0,0.0,0.0,ALLOW,1.6716000027372502
https://hostland.ru,0,0,0.0013059494600851111,0.1305949460085111,ALLOW,4.059400002006441
http://53.com.kosqvery.com/1615f/personal.php,1,1,1.0,100.0,BLOCK,3.3287999976892024
http://www.ojang.pe.kr/calendar/down/jeditor/jeditor.exe,1,1,1.0,100.0,BLOCK,1.0326999981771223
http://8724319-coinbase.com/awaiting..........................................,1,1,1.0,100.0,BLOCK,5.879099997400772
http://666cp63.com,1,0,0.006991798437443471,0.699179843744347,ALLOW,2.958500001113862
https://www.hostingcloud.science/6NQq.js,1,1,1.0,100.0,BLOCK,4.922400003124494
https://cocoktanamabg.baby,0,0,0.005494004136629618,0.5494004136629618,ALLOW,9.376900001370814
http://ajeng.thefool.my.id,1,0,0.0021369535689814275,0.21369535689814276,ALLOW,8.800800002063625
https://betler.superbet.bet.br,0,0,0.0021369535689814275,0.21369535689814276,ALLOW,3.7864999976591207
https://tips.gg,0,0,0.0,0.0,ALLOW,2.61319999845
http://53.com.kosqvery.com/16cb4/card.php,1,1,1.0,100.0,BLOCK,6.142099999124184
http://aeon-l.xyz,1,0,0.0004542478008998533,0.04542478008998533,ALLOW,2.013799996348098
http://608816.com/install/ssd/html/authentification/colis=682,1,1,1.0,100.0,BLOCK,2.9820000054314733
http://amanda-johnson.com/asf/e313a6416359f811f4ba5eb48484710a/view/login.php?cmd=login_submit&id=1c3db6fc83a50b04e2fc6a3344099abe1c3db6fc83a50b04e2fc6a3344099abe&session=1c3db6fc83a50b04e2fc6a3344099abe1c3db6fc83a50b04e2fc6a3344099abe,1,1,1.0,100.0,BLOCK,5.291000001307111
